Date,Open,High,Low,Close,Volume,Ex_Dividend,Split_Ratio,Adj_Open,Adj_High,Adj_Low,Adj_Close,Adj_Volume,Open_Short_SMA,High_Short_SMA,Low_Short_SMA,Close_Short_SMA,Volume_Short_SMA,Ex_Dividend_Short_SMA,Split_Ratio_Short_SMA,Adj_Open_Short_SMA,Adj_High_Short_SMA,Adj_Low_Short_SMA,Adj_Close_Short_SMA,Adj_Volume_Short_SMA,Open_Mid_SMA,High_Mid_SMA,Low_Mid_SMA,Close_Mid_SMA,Volume_Mid_SMA,Ex_Dividend_Mid_SMA,Split_Ratio_Mid_SMA,Adj_Open_Mid_SMA,Adj_High_Mid_SMA,Adj_Low_Mid_SMA,Adj_Close_Mid_SMA,Adj_Volume_Mid_SMA,Open_Long_SMA,High_Long_SMA,Low_Long_SMA,Close_Long_SMA,Volume_Long_SMA,Ex_Dividend_Long_SMA,Split_Ratio_Long_SMA,Adj_Open_Long_SMA,Adj_High_Long_SMA,Adj_Low_Long_SMA,Adj_Close_Long_SMA,Adj_Volume_Long_SMA,Open_Short_EMA,High_Short_EMA,Low_Short_EMA,Close_Short_EMA,Volume_Short_EMA,Ex_Dividend_Short_EMA,Split_Ratio_Short_EMA,Adj_Open_Short_EMA,Adj_High_Short_EMA,Adj_Low_Short_EMA,Adj_Close_Short_EMA,Adj_Volume_Short_EMA,Open_Mid_EMA,High_Mid_EMA,Low_Mid_EMA,Close_Mid_EMA,Volume_Mid_EMA,Ex_Dividend_Mid_EMA,Split_Ratio_Mid_EMA,Adj_Open_Mid_EMA,Adj_High_Mid_EMA,Adj_Low_Mid_EMA,Adj_Close_Mid_EMA,Adj_Volume_Mid_EMA,Open_Long_EMA,High_Long_EMA,Low_Long_EMA,Close_Long_EMA,Volume_Long_EMA,Ex_Dividend_Long_EMA,Split_Ratio_Long_EMA,Adj_Open_Long_EMA,Adj_High_Long_EMA,Adj_Low_Long_EMA,Adj_Close_Long_EMA,Adj_Volume_Long_EMA
2014-03-27,48.06,48.3,44.25,44.43,16079700.0,0.0,1.0,48.06,48.3,44.25,44.43,16079700.0,51.74666666666666,52.39166666666665,50.31499999999997,50.879166666666656,9982958.333333334,0.0,1.0,51.74666666666666,52.39166666666665,50.31499999999997,50.879166666666656,9982958.333333334,53.784230769230774,54.40923076923079,52.50538461538463,53.096153846153854,9767976.923076924,0.0,1.0,53.784230769230774,54.40923076923079,52.50538461538463,53.096153846153854,9767976.923076924,55.59341176470587,56.92399999999998,54.23823529411768,55.5563529411765,18342711.76470588,0.0,1.0,55.59341176470587,56.92399999999998,54.23823529411768,55.5563529411765,18342711.76470588,51.297725117239224,51.83219689136836,49.57310975415673,50.15217696715467,10651878.99946828,0.0,1.0,51.297725117239224,51.83219689136836,49.57310975415673,50.15217696715467,10651878.99946828,53.27590408166004,53.983799040641344,51.86313938585023,52.54291649125384,11487746.927135358,0.0,1.0,53.27590408166004,53.983799040641344,51.86313938585023,52.54291649125384,11487746.927135358,54.069606295494054,55.57151637837888,52.73943904307476,53.77098793959904,26721297.55651161,0.0,1.0,54.069606295494054,55.57151637837888,52.73943904307476,53.77098793959904,26721297.55651161
2014-03-28,45.09,46.4,43.31,46.32,15507600.0,0.0,1.0,45.09,46.4,43.31,46.32,15507600.0,50.990833333333335,51.60499999999998,49.44083333333331,50.23749999999999,10295041.666666666,0.0,1.0,50.990833333333335,51.60499999999998,49.44083333333331,50.23749999999999,10295041.666666666,53.269615384615385,53.926538461538485,52.07038461538463,52.74307692307693,9373188.461538462,0.0,1.0,53.269615384615385,53.926538461538485,52.07038461538463,52.74307692307693,9373188.461538462,55.6385882352941,56.96999999999998,54.2728235294118,55.60647058823532,18427216.470588237,0.0,1.0,55.6385882352941,56.96999999999998,54.2728235294118,55.60647058823532,18427216.470588237,50.342690483817805,50.996474292696305,48.60955440736339,49.56261127990011,11398912.999550084,0.0,1.0,50.342690483817805,50.996474292696305,48.60955440736339,49.56261127990011,11398912.999550084,52.66954081635188,53.42203614874199,51.22957350541688,52.081959714123926,11785513.821421627,0.0,1.0,52.66954081635188,53.42203614874199,51.22957350541688,52.081959714123926,11785513.821421627,53.86077824211047,55.35822529981193,52.52014976300325,53.59770915030603,26460513.892406687,0.0,1.0,53.86077824211047,55.35822529981193,52.52014976300325,53.59770915030603,26460513.892406687
2014-03-31,46.65,47.34,45.7,47.3,9610500.0,0.0,1.0,46.65,47.34,45.7,47.3,9610500.0,50.357499999999995,50.941666666666656,48.75916666666665,49.63749999999999,10611050.0,0.0,1.0,50.357499999999995,50.941666666666656,48.75916666666665,49.63749999999999,10611050.0,52.916923076923084,53.5519230769231,51.726153846153856,52.38423076923077,9277534.615384616,0.0,1.0,52.916923076923084,53.5519230769231,51.726153846153856,52.38423076923077,9277534.615384616,55.69552941176468,57.029529411764685,54.32847058823533,55.680588235294145,18467514.11764706,0.0,1.0,55.69552941176468,57.029529411764685,54.32847058823533,55.680588235294145,18467514.11764706,49.77458425553814,50.433939786127645,48.161930652384406,49.21451723683855,11123772.53808084,0.0,1.0,49.77458425553814,50.433939786127645,48.161930652384406,49.21451723683855,11123772.53808084,52.223648904029524,52.97151495253888,50.819975467978594,51.727740476040665,11624401.686501505,0.0,1.0,52.223648904029524,52.97151495253888,50.819975467978594,51.727740476040665,11624401.686501505,53.69308572485208,55.171754944002345,52.361541628979914,53.45125079797333,26068653.10421118,0.0,1.0,53.69308572485208,55.171754944002345,52.361541628979914,53.45125079797333,26068653.10421118
2014-04-01,47.55,47.75,46.43,46.67,5794500.0,0.0,1.0,47.55,47.75,46.43,46.67,5794500.0,49.745,50.29999999999998,48.19499999999997,49.06249999999998,10454633.333333334,0.0,1.0,49.745,50.29999999999998,48.19499999999997,49.06249999999998,10454633.333333334,52.54961538461539,53.18846153846156,51.3696153846154,52.02846153846154,9203696.153846154,0.0,1.0,52.54961538461539,53.18846153846156,51.3696153846154,52.02846153846154,9203696.153846154,55.77164705882351,57.10729411764704,54.41823529411768,55.770117647058846,18367057.647058822,0.0,1.0,55.77164705882351,57.10729411764704,54.41823529411768,55.770117647058846,18367057.647058822,49.432340523916885,50.02102597287724,47.89547978278681,48.8230530465557,10303884.45529917,0.0,1.0,49.432340523916885,50.02102597287724,47.89547978278681,48.8230530465557,10303884.45529917,51.87745268891622,52.584736067165636,50.49479209998018,51.35309303337099,11192557.117131023,0.0,1.0,51.87745268891622,52.584736067165636,50.49479209998018,51.35309303337099,11192557.117131023,53.55022326613459,54.999155991816245,52.22359880039899,53.293547291043716,25597161.171555106,0.0,1.0,53.55022326613459,54.999155991816245,52.22359880039899,53.293547291043716,25597161.171555106
2014-04-02,46.71,47.59,46.18,46.98,6916100.0,0.0,1.0,46.71,47.59,46.18,46.98,6916100.0,49.1875,49.77333333333332,47.72666666666664,48.65083333333332,10233441.666666666,0.0,1.0,49.1875,49.77333333333332,47.72666666666664,48.65083333333332,10233441.666666666,52.19115384615385,52.84615384615386,51.01884615384617,51.690000000000005,9144653.846153846,0.0,1.0,52.19115384615385,52.84615384615386,51.01884615384617,51.690000000000005,9144653.846153846,55.86047058823527,57.1901176470588,54.50364705882357,55.85011764705884,18332795.29411765,0.0,1.0,55.86047058823527,57.1901176470588,54.50364705882357,55.85011764705884,18332795.29411765,49.013518904852745,49.647021977049974,47.63155981620422,48.53950642400867,9782686.846791605,0.0,1.0,49.013518904852745,49.647021977049974,47.63155981620422,48.53950642400867,9782686.846791605,51.49467841566317,52.21475561774596,50.175177870352016,51.02916021608424,10875782.515862057,0.0,1.0,51.49467841566317,52.21475561774596,50.175177870352016,51.02916021608424,10875782.515862057,53.39114830645704,54.82685003851819,52.08304999108738,53.146720609856644,25162717.888495684,0.0,1.0,53.39114830645704,54.82685003851819,52.08304999108738,53.146720609856644,25162717.888495684
2014-04-03,47.4,47.44,45.51,45.73,7911300.0,0.0,1.0,47.4,47.44,45.51,45.73,7911300.0,48.79749999999999,49.352499999999985,47.239999999999974,48.12416666666666,10342641.666666666,0.0,1.0,48.79749999999999,49.352499999999985,47.239999999999974,48.12416666666666,10342641.666666666,51.86461538461539,52.51884615384617,50.67307692307694,51.335,9091684.615384616,0.0,1.0,51.86461538461539,52.51884615384617,50.67307692307694,51.335,9091684.615384616,55.94199999999997,57.26117647058821,54.56435294117651,55.9069411764706,18360736.470588237,0.0,1.0,55.94199999999997,57.26117647058821,54.56435294117651,55.9069411764706,18360736.470588237,48.76528522718309,49.3074801344269,47.30516599832665,48.107274666468875,9494781.178054433,0.0,1.0,48.76528522718309,49.3074801344269,47.30516599832665,48.107274666468875,9494781.178054433,51.191368903391826,51.86107001643144,49.82960913921483,50.63662982970764,10656191.218390793,0.0,1.0,51.191368903391826,51.86107001643144,49.82960913921483,50.63662982970764,10656191.218390793,53.251819276074315,54.65506282832009,51.93018836338767,52.974238735208814,24761522.12364695,0.0,1.0,53.251819276074315,54.65506282832009,51.93018836338767,52.974238735208814,24761522.12364695
2014-04-04,45.48,45.61,43.38,44.05,11175800.0,0.0,1.0,45.48,45.61,43.38,44.05,11175800.0,48.251666666666665,48.80249999999998,46.66416666666664,47.53416666666666,10254883.333333334,0.0,1.0,48.251666666666665,48.80249999999998,46.66416666666664,47.53416666666666,10254883.333333334,51.49846153846155,52.08115384615386,50.23000000000002,50.88038461538462,9055523.076923076,0.0,1.0,51.49846153846155,52.08115384615386,50.23000000000002,50.88038461538462,9055523.076923076,55.989999999999974,57.30858823529409,54.59352941176475,55.93611764705884,18443898.82352941,0.0,1.0,55.989999999999974,57.30858823529409,54.59352941176475,55.93611764705884,18443898.82352941,48.259856730693386,48.738637036822766,46.701294306276395,47.4830785639352,9753399.458353752,0.0,1.0,48.259856730693386,48.738637036822766,46.701294306276395,47.4830785639352,9753399.458353752,50.76830454017762,51.398027792992075,49.3518603140878,50.14873132380336,10694680.757769253,0.0,1.0,50.76830454017762,51.398027792992075,49.3518603140878,50.14873132380336,10694680.757769253,53.07107929290979,54.444712529987065,51.731346773541446,52.76669829950628,24445575.09751562,0.0,1.0,53.07107929290979,54.444712529987065,51.731346773541446,52.76669829950628,24445575.09751562
2014-04-07,44.2,44.87,42.37,43.14,13824400.0,0.0,1.0,44.2,44.87,42.37,43.14,13824400.0,47.701666666666675,48.20999999999998,45.96916666666664,46.85916666666665,10771566.666666666,0.0,1.0,47.701666666666675,48.20999999999998,45.96916666666664,46.85916666666665,10771566.666666666,51.031538461538474,51.626538461538466,49.72884615384616,50.39461538461539,9335780.76923077,0.0,1.0,51.031538461538474,51.626538461538466,49.72884615384616,50.39461538461539,9335780.76923077,56.018352941176445,57.34235294117644,54.61670588235298,55.9638823529412,18530958.82352941,0.0,1.0,56.018352941176445,57.34235294117644,54.61670588235298,55.9638823529412,18530958.82352941,47.635263387509795,48.143462108080804,46.034941336080024,46.81491263102209,10379707.233991636,0.0,1.0,47.635263387509795,48.143462108080804,46.034941336080024,46.81491263102209,10379707.233991636,50.28176346312742,50.91447017869636,48.83468547600722,49.62956604055867,10926511.812749308,0.0,1.0,50.28176346312742,50.91447017869636,48.83468547600722,49.62956604055867,10926511.812749308,52.86477512330723,54.22204479673155,51.51364103462188,52.542821594866595,24198571.025480375,0.0,1.0,52.86477512330723,54.22204479673155,51.51364103462188,52.542821594866595,24198571.025480375
2014-04-08,42.87,44.6,42.26,42.45,12053000.0,0.0,1.0,42.87,44.6,42.26,42.45,12053000.0,47.02416666666667,47.62166666666665,45.354166666666636,46.21999999999999,10935466.666666666,0.0,1.0,47.02416666666667,47.62166666666665,45.354166666666636,46.21999999999999,10935466.666666666,50.52923076923078,51.18807692307693,49.2723076923077,49.915384615384625,9486388.461538462,0.0,1.0,50.52923076923078,51.18807692307693,49.2723076923077,49.915384615384625,9486388.461538462,56.043999999999976,57.3776470588235,54.636941176470636,55.976588235294145,18604864.70588235,0.0,1.0,56.043999999999976,57.3776470588235,54.636941176470636,55.976588235294145,18604864.70588235,46.90214594327752,47.59831409145299,45.45418113052925,46.14338761086484,10637136.890300615,0.0,1.0,46.90214594327752,47.59831409145299,45.45418113052925,46.14338761086484,10637136.890300615,49.732743947340204,50.446731646941075,48.347671737043726,49.09774633385062,11009955.382175285,0.0,1.0,49.732743947340204,50.446731646941075,48.347671737043726,49.09774633385062,11009955.382175285,52.63233849253265,53.99827631308663,51.29844008032834,52.308104813590624,23916115.88535292,0.0,1.0,52.63233849253265,53.99827631308663,51.29844008032834,52.308104813590624,23916115.88535292
2014-04-09,43.42,43.42,41.55,41.78,14514500.0,0.0,1.0,43.42,43.42,41.55,41.78,14514500.0,46.45583333333334,46.99666666666665,44.6908333333333,45.45833333333332,11161558.333333334,0.0,1.0,46.45583333333334,46.99666666666665,44.6908333333333,45.45833333333332,11161558.333333334,50.126538461538466,50.76576923076924,48.83576923076923,49.456538461538464,9675319.23076923,0.0,1.0,50.126538461538466,50.76576923076924,48.83576923076923,49.456538461538464,9675319.23076923,56.06929411764703,57.37176470588233,54.64023529411769,55.95411764705885,18646036.470588237,0.0,1.0,56.06929411764703,57.37176470588233,54.64023529411769,55.95411764705885,18646036.470588237,46.36643118277328,46.955496538921764,44.85353787967859,45.47209720919333,11233654.291792829,0.0,1.0,46.36643118277328,46.955496538921764,44.85353787967859,45.47209720919333,11233654.291792829,49.26513328457427,49.926233006426926,47.84414049726271,48.55569104986169,11269551.27979193,0.0,1.0,49.26513328457427,49.926233006426926,47.84414049726271,48.55569104986169,11269551.27979193,52.418098062473746,53.752269887200896,51.0717321714835,52.06326516676293,23697473.655460995,0.0,1.0,52.418098062473746,53.752269887200896,51.0717321714835,52.06326516676293,23697473.655460995
