Date,Open,High,Low,Close,Volume,Ex_Dividend,Split_Ratio,Adj_Open,Adj_High,Adj_Low,Adj_Close,Adj_Volume,document_type,10-K,10-K405,10-Q,424B2,424B3,424B5,8-A12B,8-K,CERTNYS,CORRESP,DEF 14A,DEFA14A,DEFR14A,DFAN14A,FWP,NO ACT,NT 10-K,NT 10-Q,PRE 14A,PX14A6G,S-3,S-3ASR,S-4,S-8,SC 13D,SC 13G,SC TO-I,SD,UPLOAD
2005-08-26,46.11,46.34,45.36,45.74,9323500.0,0.0,1.0,5.925777665067098,5.9553358707268,5.8293922118292,5.8782275081364,65264500.0,8-K,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-10-11,51.23,51.87,50.4,51.59,43781600.0,0.0,1.0,6.583769025838,6.666017945934299,6.477102457588002,6.6300340433922,306471200.0,8-K,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-10-14,54.03,54.35,52.79,54.0,36984000.0,0.0,1.0,6.9436080512595,6.9847325113077,6.7842507685728,6.939752633130001,258888000.0,8-K,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-12-01,68.95,71.73,68.81,71.6001,29031900.0,0.0,1.0,8.8610360010058,9.2183047476744,8.843044049734699,9.2016107871736,203223300.0,10-K,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005-12-19,71.11,72.6,71.04,71.38,18903400.0,0.0,1.0,9.138626106331,9.330111873430301,9.129630130695501,9.1733248694967,132323800.0,8-K,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-01-10,76.25,81.89,75.83,80.86,81423900.0,0.0,1.0,9.7991877458549,10.524006354204,9.745211892041599,10.391636998424,569967300.0,8-K,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-01-18,83.08,84.05,81.85,82.4901,42879900.0,0.0,1.0,10.676937940008001,10.801596459529,10.518865796698,10.601127568188,300159300.0,8-K,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-01-26,74.53,75.43,71.93,72.33,42192400.0,0.0,1.0,9.5781437730959,9.6938063169814,9.2440075352045,9.295413110264699,295346800.0,SC 13G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2006-02-03,72.28,72.79,71.04,71.847,24718700.0,0.0,1.0,9.288987413382198,9.354529521584,9.129630130695501,9.2333408783795,173030900.0,10-Q,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-02-09,69.21,69.23,64.53,64.95,41063000.0,0.0,1.0,8.894449624795001,8.897019903548,8.293004396590401,8.3469802504036,287441000.0,SC 13G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2006-02-14,65.11,68.1,65.0,67.645,41462100.0,0.0,1.0,8.3675424804277,8.7517991540028,8.353405947286099,8.6933253123718,290234700.0,SC 13G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2006-03-13,65.61,66.28,64.79,65.68,30756700.0,0.0,1.0,8.431799449253,8.517903787478799,8.326418020379501,8.440795424888499,215296900.0,DEF 14A,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-03-14,65.79,67.32,65.5,67.32,22929300.0,0.0,1.0,8.4549319580301,8.651558282635401,8.4176629161114,8.651558282635401,160505100.0,DEFR14A,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-04-19,66.82,67.0,65.47,65.65,38786900.0,0.0,1.0,8.5873013138101,8.6104338225872,8.4138074979819,8.436940006759,271508300.0,8-K,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-04-21,68.47,68.64,66.47,67.04,28178100.0,0.0,1.0,8.7993493109336,8.821196680334099,8.5423214356324,8.6155743800933,197246700.0,8-K,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-05-05,71.86,72.25,71.15,71.89,20139700.0,0.0,1.0,9.2350115595689,9.2851319952526,9.143766663837,9.2388669776985,140977900.0,10-Q,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-07-19,52.96,55.08,52.36,54.1,49669400.0,0.0,1.0,6.8060981379734,7.0785476857926,6.7289897753830985,6.9526040268951,347685800.0,8-K,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-08-04,67.05,68.61,64.96,68.3,66173800.0,0.0,1.0,8.6168595194698,8.8173412622046,8.3482653897801,8.777501941533,463216600.0,8-K,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-08-11,63.25,64.13,62.58,63.65,27768900.0,0.0,1.0,8.1285065563976,8.2415988215301,8.0424022181718,8.1799121314579,194382300.0,NT 10-Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2006-08-11,63.25,64.13,62.58,63.65,27768900.0,0.0,1.0,8.1285065563976,8.2415988215301,8.0424022181718,8.1799121314579,194382300.0,8-K,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-08-17,68.0,68.66,67.18,67.59,20755300.0,0.0,1.0,8.7389477602378,8.823766959087198,8.6335663313643,8.6862570458011,145287100.0,CORRESP,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-08-28,68.5,68.61,66.68,66.98,26362900.0,0.0,1.0,8.803204729063099,8.8173412622046,8.5693093625391,8.607863543834199,184540300.0,UPLOAD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2006-09-01,68.48,68.65,67.82,68.38,14589100.0,0.0,1.0,8.800634450310099,8.8224818197107,8.7158152514607,8.787783056545,102123700.0,8-K,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-10-04,74.1,75.462,73.16,75.38,29610100.0,0.0,1.0,9.5228827799062,9.697918762986198,9.4020796785147,9.687380620098901,207270700.0,8-K,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-10-06,74.42,75.04,73.81,74.22,16677100.0,0.0,1.0,9.5640072399544,9.6436858812977,9.485613737987501,9.5383044524242,116739700.0,UPLOAD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2006-10-18,74.75,78.59,73.91,74.53,40496700.0,0.0,1.0,9.606416839379,10.099910359957,9.4984651317526,9.5781437730959,283476900.0,8-K,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-10-27,81.75,82.45,80.01,80.41,21248800.0,0.0,1.0,10.506014402933001,10.595974159288,10.282400151421,10.333805726481,148741600.0,8-K,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-12-15,89.02,89.22,87.33,87.72,26426400.0,0.0,1.0,11.440310729652,11.466013517183,11.223122175023,11.273242610707,184984800.0,NT 10-K,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2006-12-29,83.95,85.4,83.36,84.84,38443900.0,0.0,1.0,10.788745065764001,10.975090275357001,10.71292184255,10.903122470272999,269107300.0,10-Q,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-12-29,83.95,85.4,83.36,84.84,38443900.0,0.0,1.0,10.788745065764001,10.975090275357001,10.71292184255,10.903122470272999,269107300.0,10-K,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-01-10,94.75,97.8,93.45,97.0,105460000.0,0.0,1.0,12.17669559239,12.568663102223999,12.009627473443999,12.465851952104002,738220000.0,8-K,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-01-17,97.56,97.6,94.82,94.95,58795000.0,0.0,1.0,12.537819757188,12.542960314694,12.185691568026,12.202398379919998,411565000.0,8-K,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-01-18,92.1,92.11,89.05,89.07,84450200.0,0.0,1.0,11.836133657616001,11.837418796993001,11.444166147782,11.446736426535,591151400.0,SC 13G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2007-02-02,84.12,85.25,83.7,84.75,22197500.0,0.0,1.0,10.810592435165,10.95581318471,10.756616581352,10.891556215885,155382500.0,10-Q,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-02-14,84.63,85.64,84.57,85.3,18142200.0,0.0,1.0,10.876134543367,11.005933620394002,10.868423707107,10.962238881591999,126995400.0,SC 13G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2007-02-21,85.98,89.49,85.96,89.2,41261200.0,0.0,1.0,11.049628359195001,11.500712280348,11.047058080442,11.46344323843,288828400.0,8-K,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-02-28,83.0,85.6,83.0,84.61,32838400.0,0.0,1.0,10.666656824996,11.000793062888,10.666656824996,10.873564264614,229868800.0,UPLOAD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2007-03-13,89.41,90.6,88.4,88.4,30996100.0,0.0,1.0,11.490431165336,11.643362751139998,11.360632088309,11.360632088309,216972700.0,CORRESP,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-03-16,89.538,89.99,89.32,89.59,20418000.0,0.0,1.0,11.506880949354999,11.564969249173998,11.478864910948,11.513563674113,142926000.0,SC TO-I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2007-03-21,91.99,94.0,91.65,93.87,24532000.0,0.0,1.0,11.821997124475,12.080310139152,11.778302385673001,12.063603327258,171724000.0,SC TO-I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2007-04-12,92.04,92.31,90.72,92.19,23452700.0,0.0,1.0,11.828422821357,11.863121584523,11.658784423657998,11.847699912005,164168900.0,UPLOAD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2007-04-16,90.57,91.5,90.25,91.43,21751200.0,0.0,1.0,11.639507333011,11.759025295026,11.598382872962999,11.750029319389999,152258400.0,DEF 14A,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-04-17,92.0,92.3,89.7,90.35,26854300.0,0.0,1.0,11.823282263850999,11.861836445146,11.527700207255002,11.611234266728001,187980100.0,SC TO-I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2007-04-24,93.96,96.39,91.3,93.24,37687600.0,0.0,1.0,12.075169581646,12.387458450137,11.733322507496,11.982639546538,263813200.0,8-K,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-04-24,93.96,96.39,91.3,93.24,37687600.0,0.0,1.0,12.075169581646,12.387458450137,11.733322507496,11.982639546538,263813200.0,CORRESP,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-04-25,94.23,95.4,93.8,95.348,42398000.0,0.0,1.0,12.109868344812,12.260229651863,12.054607351622,12.253546927105,296786000.0,8-K,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-04-26,101.58,102.5,98.3,98.84,62063500.0,0.0,1.0,13.054445786542999,13.172678609182,12.63292007105,12.702317597381,434444500.0,PX14A6G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2007-05-08,103.47,105.15,103.42,105.06,27999900.0,0.0,1.0,13.297337128703,13.513240543956,13.29091143182,13.501674289567001,195999300.0,UPLOAD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2007-05-10,106.63,108.84,105.92,107.34,42759200.0,0.0,1.0,13.703441171679001,13.987456973886001,13.612196275947001,13.794686067411,299314400.0,10-Q,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-05-16,108.53,108.83,103.42,107.34,40241700.0,0.0,1.0,13.947617653215001,13.98617183451,13.29091143182,13.794686067411,281691900.0,8-K,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-05-21,110.31,112.45,110.05,111.98,22853300.0,0.0,1.0,14.176372462233,14.451392288805001,14.142958838443999,14.390990738109,159973100.0,CORRESP,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-06-15,120.62,120.67,119.86,120.5,28972100.0,0.0,1.0,15.50135115941,15.507776856293,15.403680566796,15.485929486892,202804700.0,UPLOAD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2007-07-25,137.35,138.36,135.0,137.26,53435100.0,0.0,1.0,17.651389336304,17.781188413331,17.349381582825,17.639823081915,374045700.0,8-K,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-08-08,136.76,136.86,132.0,134.01,28860600.0,0.0,1.0,17.57556611309,17.588417506855,16.963839769872994,17.222152784551,202024200.0,10-Q,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-09-13,138.83,139.0,136.65,137.2,23434400.0,0.0,1.0,17.841589964026998,17.863437333427,17.561429579948,17.632112245656,164040800.0,S-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2007-10-22,170.35,174.9,169.9601,174.36,58910700.0,0.0,1.0,21.892349278772002,22.477087695082,21.842241694482002,22.407690168751007,412374900.0,8-K,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-11-15,166.39,169.59,160.3,164.3,53121800.0,0.0,1.0,21.383434085676,21.794678686157997,20.600784205384,21.114839955986,371852600.0,10-K,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-01-08,180.14,182.46,170.8,171.25,54422000.0,0.0,1.0,23.150500728371,23.448653063720002,21.950180550714997,22.008011822658,380954000.0,8-K,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-01-15,177.72,179.22,164.66,169.04,83688500.0,0.0,1.0,22.839496999257,23.032267905732997,21.161104973541,21.723996020450002,585819500.0,8-K,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-01-22,148.06,159.98,146.0,155.64,86955500.0,0.0,1.0,19.027773608541,20.559659745336003,18.763034896981,20.001909255932,608688500.0,8-K,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-01-23,136.19,140.0,126.14,139.072,120463200.0,0.0,1.0,17.502313168629,17.991951271078,16.210748095241,17.872690336938,843242400.0,DEF 14A,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-01-23,136.19,140.0,126.14,139.072,120463200.0,0.0,1.0,17.502313168629,17.991951271078,16.210748095241,17.872690336938,843242400.0,DEFA14A,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-01-29,131.15,132.79,129.05,131.54,39285100.0,0.0,1.0,16.85460292287,17.065365780617,16.584723653803998,16.904723358554,274995700.0,UPLOAD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2008-02-01,136.24,136.59,132.18,133.75,36098000.0,0.0,1.0,17.508738865512,17.553718743689,16.98697227865,17.188739160762,252686000.0,10-Q,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-02-11,128.01,129.98,127.2,129.45,42908300.0,0.0,1.0,16.451069158648,16.704241615818994,16.346972869151,16.636129228864,300358100.0,CORRESP,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-02-14,129.4,130.8,127.01,127.46,34074900.0,0.0,1.0,16.629703531982,16.809623044693,16.322555220997,16.380386492939998,238524300.0,SC 13G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2008-03-03,124.44,125.98,118.0,121.73,56894400.0,0.0,1.0,15.992274401235,16.190185865217,15.164644642766,15.644001630202,398260800.0,UPLOAD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2008-03-17,122.55,128.59,122.55,126.73,38307100.0,0.0,1.0,15.749383059076,16.525607242485002,15.749383059076,16.286571318455,268149700.0,CORRESP,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-03-26,140.87,145.74,140.64,145.06,42217300.0,0.0,1.0,18.103758396834,18.729621273192,18.074200191174,18.64223179559,295521100.0,UPLOAD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2008-04-23,164.05,164.84,161.08,162.89,53721100.0,0.0,1.0,21.082711471573997,21.184237482318,20.701025076752,20.933635303899,376047700.0,8-K,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-05-01,175.01,180.0,174.86,180.0,32270600.0,0.0,1.0,22.491224228224002,23.1325087771,22.471947137576,23.1325087771,225894200.0,10-Q,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-06-09,184.92,184.94,175.75,181.61,67442600.0,0.0,1.0,23.764797350341002,23.767367629094,22.586324542085,23.339416216717,472098200.0,8-K,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-07-21,166.9,167.5,161.12,166.29,48588200.0,0.0,1.0,21.448976193878,21.526084556468,20.706165634258,21.370582691911,340117400.0,8-K,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-07-23,165.15,168.37,161.56,166.26,37920300.0,0.0,1.0,21.224076802989,21.637891682224,20.762711766824,21.366727273781,265442100.0,10-Q,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-08-26,172.76,174.88,172.6101,173.64,15912500.0,0.0,1.0,22.20206786851,22.474517416329004,22.182803629256,22.315160133642006,111387500.0,8-K,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-10-21,96.95,97.9,91.16,91.49,78345000.0,0.0,1.0,12.459426255221,12.581514495989001,11.715330556225,11.757740155649,548415000.0,8-K,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-11-05,108.91,109.72,102.99,103.3,44873400.0,0.0,1.0,13.996452949521997,14.100549239019001,13.235650438631,13.275489759302001,314113800.0,10-K,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-11-20,85.24,86.45,80.0,80.49,61314800.0,0.0,1.0,10.954528045333,11.110029909890999,10.281115012044,10.344086841493,429203600.0,NO ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2008-12-22,90.02,90.03,84.69,85.74,30169300.0,0.0,1.0,11.568824667303,11.57010980668,10.883845379625999,11.018785014159,211185100.0,UPLOAD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2009-01-05,93.17,96.18,92.71,94.58,42200300.0,0.0,1.0,11.973643570901999,12.36047052323,11.914527159583,12.154848222990001,295402100.0,CORRESP,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-01-07,91.81,92.5,90.26,91.01,26894600.0,0.0,1.0,11.798864615698,11.887539232676001,11.599668012339,11.696053465576998,188262200.0,DEF 14A,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-01-07,91.81,92.5,90.26,91.01,26894600.0,0.0,1.0,11.798864615698,11.887539232676001,11.599668012339,11.696053465576998,188262200.0,DEFA14A,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-01-16,84.3,84.38,80.4,82.33,37415200.0,0.0,1.0,10.833724943942,10.844006058954001,10.332520587105,10.58055248677,261906400.0,8-K,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-01-21,79.45,82.88,79.31,82.83,38902500.0,0.0,1.0,10.210432346337,10.651235152478,10.192440395066,10.644809455596,272317500.0,8-K,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-01-23,86.81,89.87,86.5,88.36,27277500.0,0.0,1.0,11.156294927445,11.549547576655,11.116455606773,11.355491530803,190942500.0,10-Q,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-02-09,101.165,103.0,99.5,102.51,25536100.0,0.0,1.0,13.001112502418001,13.236935578007,12.78713679623,13.173963748557998,178752700.0,CORRESP,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-02-17,96.79,97.04,94.28,94.53,24222800.0,0.0,1.0,12.438864025197,12.47099250961,12.116294041694,12.148422526107,169559600.0,SC 13G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2009-02-27,87.91,91.3,87.67,89.31,25237800.0,0.0,1.0,11.297660258860002,11.733322507496,11.266816913824,11.477579771571,176664600.0,8-K,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-02-27,87.91,91.3,87.67,89.31,25237800.0,0.0,1.0,11.297660258860002,11.733322507496,11.266816913824,11.477579771571,176664600.0,UPLOAD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2009-04-22,122.63,125.35,121.2,121.51,33527400.0,0.0,1.0,15.759664174087998,16.109222084497002,15.575889243247001,15.615728563919001,234691800.0,8-K,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-04-23,126.62,127.2,123.51,125.4,33755600.0,0.0,1.0,16.272434785313,16.346972869151,15.872756439220002,16.115647781379998,236289200.0,10-Q,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-04-27,122.9,125.0,122.66,124.73,17167500.0,0.0,1.0,15.794362937253,16.064242206319,15.763519592217,16.029543443153994,120172500.0,10-Q,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-06-02,138.99,141.34,138.35,139.49,16293700.0,0.0,1.0,17.862152194051,18.16415994753,17.779903273954,17.926409162876002,114055900.0,8-K,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-07-21,153.29,153.43,149.75,151.51,31242200.0,0.0,1.0,19.699901502454,19.717893453725,19.244962163171,19.471146693436,218695400.0,8-K,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-07-22,157.79,158.73,156.11,156.74,31218000.0,0.0,1.0,20.278214221881,20.399017323273,20.062310806628002,20.143274587348,218526000.0,10-Q,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-08-04,164.93,165.57,164.21,165.55,14136100.0,0.0,1.0,21.195803736706,21.278052656803,21.103273701598,21.275482378049,98952700.0,8-K,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-10-19,187.85,190.0,185.55,189.86,33651100.0,0.0,1.0,24.141343187657,24.417648153606,23.845761131061,24.399656202335,235557700.0,8-K,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-10-27,201.66,202.81,196.45,197.37,27019700.0,0.0,1.0,25.916120666611,26.063911694909,25.246563051451997,25.36479587409,189137900.0,10-K,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-12-23,201.25,202.38,200.81,202.1,12340200.0,0.0,1.0,25.863429952174002,26.008650701719,25.806883819608,25.972666799177,86381400.0,PRE 14A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2010-01-12,209.19,209.77,206.42,207.72,21230700.0,0.0,1.0,26.883830617119997,26.958368700957,26.527847009828,26.694915128772998,148614900.0,DEF 14A,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-01-25,202.51,204.7,200.19,203.075,38060700.0,0.0,1.0,26.025357513614,26.306803037069002,25.727205178265,26.097967888386997,266424900.0,10-Q,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
